Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication_Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,Mesh_Terms,Article Citation Count,Reference Count,Copyright Year,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Towards a 3-level blackout probabilistic risk assessment: Achievements and challenges,P. Henneaux; F. Faghihi; P. E. Labeau; J. C. Maun,"Ecole Polytech. de Bruxelles, Univ. Libre de Bruxelles, Brussels, Belgium",2013 IEEE Power & Energy Society General Meeting,20131125,2013,,,1,5,"Although blackouts are infrequent, they result in major societal and economical negative consequences. These massive disruptions to electricity service are due to cascading outages, in which a lot of different phenomena occur. Even if a variety of methods are emerging to study cascading outages, it remains difficult to estimate the risk of blackout for a real grid and dangerous scenarios. Based on the analysis of past blackouts, a 3-level blackout probabilistic risk assessment can be developed in order to consider the main phenomena occurring in a cascading failure in a realistic way. But such an approach encounters several challenges and difficulties. The aim of this paper is to present such an approach, to assess present achievements and to discuss ways of solving future challenges.",1932-5517;19325517,Electronic:978-1-4799-1303-9; POD:978-1-4799-1302-2; USB:978-1-4799-1301-5,10.1109/PESMG.2013.6672067,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6672067,Blackout;Cascading failure;Power system reliability;Risk analysis,Computational modeling;Power system dynamics;Power system faults;Power system protection;Thermal stability;Transient analysis,power system economics;power system reliability;risk management,cascading failure;cascading outage;economic consequence;electricity service massive disruptions;three level blackout probabilistic risk assessment,,1,12,,,,21-25 July 2013,,IEEE,IEEE Conferences
Partial discharge impulsive noise in electricity substations and the impact on 2.4 GHz and 915 MHz ZigBee communications,J. Jia; J. Meng,"Dept. of Electr. & Comput. Eng., Univ. of New Brunswick, Fredericton, NB, Canada",2013 IEEE Power & Energy Society General Meeting,20131125,2013,,,1,5,"An investigation of the performance of ZigBee systems in high voltage electricity substations is described in this paper. The ZigBee wireless platform is a cost-efficient wireless networking system recently for the purpose of monitoring substation components in electric substations. Although this system has some inherent resistance to interference given its spread spectrum technology, impulsive noise with a short duration and a strong energy content caused by partial discharge (PD) of a dielectric breakdown can degrade the communication quality of ZigBee nodes. In this paper, a novel statistical model of substation PD impulsive noise is proposed and the impact of this impulsive noise on the ZigBee 2.4 GHz and 915 MHz frequency bands is evaluated. Although our results show the 2.4 GHz ZigBee is more resistant to PD impulsive noise in electricity substations, it may be advantageous to deploy 915 MHz ZigBee if PD detection and concurrent telemetry data collection are desired.",1932-5517;19325517,Electronic:978-1-4799-1303-9; POD:978-1-4799-1302-2; USB:978-1-4799-1301-5,10.1109/PESMG.2013.6672249,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6672249,IEEE 802.15.4;ZigBee;impulsive noise;partial discharge,Electricity;Noise;Partial discharges;Substations;Wireless communication;Wireless sensor networks;Zigbee,Zigbee;computerised monitoring;impulse noise;partial discharges;spread spectrum communication;substations,PD impulsive noise;ZigBee node;concurrent telemetry data collection;cost-efficient wireless networking system;dielectric breakdown;frequency 2.4 GHz;frequency 915 MHz;high voltage electricity substation;interference;partial discharge impulsive noise;spread spectrum technology;statistical model;substation component monitoring,,2,16,,,,21-25 July 2013,,IEEE,IEEE Conferences
Security-based circuit breaker maintenance management,P. Dehghanian; M. Kezunovic; G. Gurrala; Y. Guan,"Dept. of Electr. & Comput. Eng., Texas A&M Univ., College Station, TX, USA",2013 IEEE Power & Energy Society General Meeting,20131125,2013,,,1,5,"Circuit breakers play a vital role in maintaining system security since their malfunctioning could result in further component outages and may lead to the insecure operating conditions. This paper proposes a new approach for identifying the most risky circuit breakers using the condition-based monitoring data and security-based impact evaluations. For a given substation configuration, those circuit breakers which cause line outages due to mal-operation during contacts opening are identified and analyzed. The security oriented risk indices taking into account both voltage violations and overloading conditions as the consequence of circuit breaker mal-operations are proposed. A new breaker maintenance prioritization scheme based on the risk factors is elaborated. The proposed security-based risk framework is deemed to be an efficient approach in both breaker maintenance planning and identification of the breakers which are unreliable for reconfiguration plans. The presented methodology is investigated and verified on the IEEE 14-bus test system.",1932-5517;19325517,Electronic:978-1-4799-1303-9; POD:978-1-4799-1302-2; USB:978-1-4799-1301-5,10.1109/PESMG.2013.6672293,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6672293,Circuit breaker;maintenance;monitoring;probability;risk;security,Circuit breakers;Integrated circuit reliability;Maintenance engineering;Power system reliability;Security;Switching circuits,circuit breakers;condition monitoring;maintenance engineering;risk management;substation protection,IEEE 14-bus test system;breaker maintenance planning;breaker maintenance prioritization scheme;circuit breaker mal-operations;component outages;condition-based monitoring data;contact opening;line outages;overloading conditions;reconfiguration plans;risky circuit breakers;security-based circuit breaker maintenance management;security-based impact evaluations;security-oriented risk indices;substation configuration;system security maintenance;voltage violations,,8,17,,,,21-25 July 2013,,IEEE,IEEE Conferences
A real-time power allocation algorithm for dispersed energy storages and its communication network design,M. Zhang; H. Xin; Z. Lu; D. Gan; J. Seuss,"Coll. of Electr. Eng., Zhejiang Univ., Hangzhou, China",2013 IEEE Power & Energy Society General Meeting,20131125,2013,,,1,5,"The paper presents a distributed algorithm that regulates the power output of multiple geographically dispersed energy storages, which are to provide secondary control service. The proposed algorithm is based on the cooperative control principle of the network control theory and it satisfies both power balance requirement and fair utilization among the dispersed energy storages. A virtual leader embedded in one or several energy storages is necessary to receive the power command. In addition, to improve the robustness of communication network among energy storages, one optimization model is formulated to design the so-called `N-1' abundant network, considering economic issue. Under the proposed algorithm and designed communication network, dispersed energy storages are able to have both self-organizing and adaptive coordination properties even under some adverse conditions. Simulations on the IEEE 123-bus distribution system validate the effectiveness of the proposed algorithm.",1932-5517;19325517,Electronic:978-1-4799-1303-9; POD:978-1-4799-1302-2; USB:978-1-4799-1301-5,10.1109/PESMG.2013.6672453,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6672453,Communication network;Dispersed energy storage;Distributed algorithm;Fair utilization;N���1;Smart Grid,Communication networks;Economics;Electronic mail;Energy storage;Robustness,distributed algorithms;distributed power generation;energy storage;optimisation;power control;power distribution control;power generation economics;telecommunication power management,IEEE 123-bus distribution system;N-1 abundant network design;adaptive coordination property;communication network design;cooperative control principle;distributed algorithm;economic issue;geographically dispersed energy storage;network control theory;optimization model;power allocation algorithm;power balance requirement satisfaction;power command;power output regulation;self-organizing property,,0,18,,,,21-25 July 2013,,IEEE,IEEE Conferences
Coordination of system planning and operation using probabilistic risk assessment method,P. Zhang; Y. Hou; Guangyi Liu,"Accenture, Beijing, China",2013 IEEE Power & Energy Society General Meeting,20131125,2013,,,1,5,"Reliable operation of a power system depends on sound operating strategies and insightful system planning. Exceeding investment on a system results in high reliability level and high cost. An insightful system planning should consider the system planning and operation coherently. In this paper, a general framework on coordination of system planning and operation is proposed. Based on the risks of events, a hierarchical structure with three zones is proposed to identify the boundary of planning and operation. The impacts of events can be measured by risk indices. Some potential risk measurement methods that can be integrated into the proposed framework are discussed. The propose method is demonstrated on a modified IEEE 30-bus system.",1932-5517;19325517,Electronic:978-1-4799-1303-9; POD:978-1-4799-1302-2; USB:978-1-4799-1301-5,10.1109/PESMG.2013.6672850,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6672850,Operating risk;power system planning;system operation,Indexes;Investment;Planning;Power system reliability;Reliability;Risk management,IEEE standards;power system planning;risk management,hierarchical structure;insightful system planning;modified IEEE 30-bus system;power system operation;power system planning coordination;probabilistic risk assessment method;risk indices;risk measurement method,,0,10,,,,21-25 July 2013,,IEEE,IEEE Conferences
The next generation energy information gateway for use in residential and commercial environments,D. Arnold; M. Sankur; D. M. Auslander,"Dept. of Mech. Eng., Univ. of California Berkeley, Berkeley, CA, USA",2013 IEEE Power & Energy Society General Meeting,20131125,2013,,,1,5,"Both the current state of technology as well as emerging trends in home/office automation and energy management necessitate the presence of a piece of software dedicated towards facilitating interoperability amongst heterogeneous components; therefore empowering occupants to manage these spaces more effectively. This paper outlines the software architecture of an Energy Information Gateway, which is the latest evolution of an open source reference design that utilizes a modular software architecture to create an environment where dissimilar communicable components can not only exchange energy related information, but participate in supervisory control efforts. This latest version of the software allows for the abstraction of physical devices into a common standard, thereby allowing unlike components to join the home or office energy network. In addition, the software allows for definitions to be made of the hierarchical relationship between devices in the physical world and for these relationships to be dynamically altered.",1932-5517;19325517,Electronic:978-1-4799-1303-9; POD:978-1-4799-1302-2; USB:978-1-4799-1301-5,10.1109/PESMG.2013.6672625,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6672625,Demand Response;Energy Information Gateway;Energy Management System;Smart Grid,Buildings;Data structures;Load management;Logic gates;Plugs;Software;Strips,demand side management;energy management systems;power engineering computing;software architecture,commercial environments;demand-side energy management;energy management;home-office automation;modular software architecture;next generation energy information gateway;open source reference design;residential environments;software architecture;supervisory control,,3,11,,,,21-25 July 2013,,IEEE,IEEE Conferences
Prevention of NERC C3 category outages in Idaho power's network: Risk based methodology and practical application,M. Papic; O. Ciniglio,"Idaho Power, Boise, ID, USA",2013 IEEE Power & Energy Society General Meeting,20131125,2013,,,1,5,"This paper addresses the development of a risk-based contingency analysis for planning and operating a transmission system. The primary focus of the paper is on assessing power system performance following the consecutive loss of two bulk transmission elements (n-1-1 contingency analysis). The developed approach can be extended to perform the risk-based analysis of other types of contingencies (n-1, n-2, and n-k) used in planning and operation; this approach can use various types of system adjustments as mitigation measures depending on the types and values of post-contingency limit violations. In this paper, we assume generation rescheduling and/or load curtailment are available for mitigation, and these adjustments are given the highest priority. The suggested approach is a further enhancement of the present deterministic approach used by Idaho Power in performing North Electric Reliability Corporation (NERC) compliance studies. Contingency probability, an essential element for risk calculation, was estimated from historical outage data captured and archived by the Idaho Power Generation and Transmission Outage Reporting System (GATOR).",1932-5517;19325517,Electronic:978-1-4799-1303-9; POD:978-1-4799-1302-2; USB:978-1-4799-1301-5,10.1109/PESMG.2013.6672893,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6672893,���n-1-1�۪ Contingency Analysis;Consequence;NERC Planning Standards;Optimal Mitigation Measures;Probability;Risk;Security,Indexes;Planning;Power system reliability;Power system stability;Reliability;Security,power transmission planning;risk analysis;scheduling,GATOR;Idaho power generation;Idaho power network;NERC C3 category outages prevention;NERC compliance;North Electric Reliability Corporation;bulk transmission elements;consecutive loss;generation rescheduling;historical outage data;load curtailment;n-1-1 contingency analysis;planning;power system performance;risk based methodology;risk calculation;risk-based contingency analysis;transmission outage reporting system;transmission system,,3,30,,,,21-25 July 2013,,IEEE,IEEE Conferences
An adaptive method for detection and correction of errors in PMU measurements,Di Shi; D. Tylavsky; N. Logic,"Dept. of Energy Manage., NEC Labs. America, Cupertino, CA, USA",2013 IEEE Power & Energy Society General Meeting,20131125,2013,,,1,1,"PMU data are expected to be GPS-synchronized measurements with highly accurate magnitude and phase angle information. However, this potential accuracy is not always achieved in actual field installations due to various causes. It has been observed in some PMU measurements that the voltage and current phasors are corrupted by noise and bias errors. This paper presents a novel method for detection and correction of errors in PMU measurements with the concept of calibration factors. The proposed method uses nonlinear optimal estimation theory to calculate calibration factor using a traditional model of an untransposed transmission line with unbalanced load. This method is intended to work as a pre-filtering scheme that can significantly improve the accuracy of the PMU measurement for further use in system state estimation, transient stability monitoring, wide area protection, etc. Case studies based on simulated data are presented to demonstrate the effectiveness and robustness of the proposed method.",1932-5517;19325517,Electronic:978-1-4799-1303-9; POD:978-1-4799-1302-2; USB:978-1-4799-1301-5,10.1109/PESMG.2013.6672355,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6672355,,Accuracy;Current measurement;Measurement uncertainty;Phase measurement;Phasor measurement units;Transmission line measurements;Voltage measurement,calibration;error correction;error detection;nonlinear estimation;phasor measurement,GPS-synchronized measurement;PMU measurement;adaptive method;calibration factor;current phasor;error correction;error detection;nonlinear optimal estimation theory;prefiltering scheme;voltage phasor,,2,,,,,21-25 July 2013,,IEEE,IEEE Conferences
Impact of cyber attacks on transient stability of smart grids with voltage support devices,B. Chen; S. Mashayekh; K. L. Butler-Purry; D. Kundur,"Electr. & Comput. Eng. Dept., Texas A&M Univ., College Station, TX, USA",2013 IEEE Power & Energy Society General Meeting,20131125,2013,,,1,5,"Cyber security is becoming a major concern of smart grids, as the functionality of a smart grid is highly dependent on the cyber communication. Therefore, it is important to study the impact of cyber attacks on smart grids. This paper discusses several types of cyber attacks. Then, it presents results of studies of impacts on transient angle and transient voltage stability due to cyber attacks on two voltage support devices, SVC and STATCOM, in an 8-bus test system. The 8 bus system and voltage devices are simulated and the stability analysis is performed with DSATools���. The results showed that some modification cyber attacks can make the system angle or voltage unstable, following a physical fault in the system.",1932-5517;19325517,Electronic:978-1-4799-1303-9; POD:978-1-4799-1302-2; USB:978-1-4799-1301-5,10.1109/PESMG.2013.6672740,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6672740,FACTS;STATCOM;SVC;cyber attack;cyber security;smart grids;transient stability;voltage support device,Automatic voltage control;Indexes;Power system stability;Smart grids;Stability criteria;Static VAr compensators,power system security;power system transient stability;smart power grids;static VAr compensators,8-bus test system;DSATools;STATCOM;SVC;cyber communication;cyber security;smart grids;transient angle;transient voltage stability;voltage support devices,,11,20,,,,21-25 July 2013,,IEEE,IEEE Conferences
Data traffic analysis of utility smart metering network,W. Luan; D. Sharp; S. LaRoy,"Smart Metering Program, BC Hydro, Burnaby, BC, Canada",2013 IEEE Power & Energy Society General Meeting,20131125,2013,,,1,4,"This paper examines an implemented practical utility AMI network, analyzes meter data size and data traffic volume in several key AMI system nodes such the smart meter, meter data collector, data center firewall, metering system head-end, and meter data repository. Acknowledging that AMI solutions are different from utility to utility and therefore the data traffic volume and pattern flow through each AMI network will be different depending on the metering system and its implementation, this study provides a practical reference and traffic benchmark for future AMI project planning and implementation.",1932-5517;19325517,Electronic:978-1-4799-1303-9; POD:978-1-4799-1302-2; USB:978-1-4799-1301-5,10.1109/PESMG.2013.6672750,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6672750,Advanced Metering Infrastructure (AMI);Communication Networks;Data Traffic Analysis;Smart Grid;Smart Meters,Business;IP networks;Virtual private networks,data analysis;power meters;power system measurement;power utilisation;smart meters;telecommunication traffic,AMI project planning;advanced metering infrastructure;data center firewall;data traffic volume analysis;meter data collector;meter data repository;meter data size analysis;metering system head-end;pattern power flow;practical utility AMI network;utility smart metering network,,3,5,,,,21-25 July 2013,,IEEE,IEEE Conferences
Autonomous operation of multiple interconnected microgrids with self-healing capability,F. Shahnia; R. P. S. Chandrasena; S. Rajakaruna; A. Ghosh,"Electr. & Comput. Eng. Dept., Curtin Univ., Perth, WA, Australia",2013 IEEE Power & Energy Society General Meeting,20131125,2013,,,1,5,"This paper shows how multiple interconnected microgrids can operate in autonomous mode in a self-healing medium voltage network. This is possible if based on network self-healing capability, the neighbour microgrids are interconnected and a surplus generation capacity is available in some of the Distributed Energy Resources (DERs) of the interconnected microgrids. This will reduce or prevent load shedding within the microgrids with less generation capacity. Therefore, DERs in a microgrid are controlled such that they share the local load within that microgrid as well as the loads in other interconnected microgrids. Different control algorithms are proposed to manage the DERs at different operating conditions. On the other hand, a Distribution Static Compensator (DSTATCOM) is employed to regulate the voltage. The efficacy of the proposed power control, sharing and management among DERs in multiple interconnected microgrids is validated through extensive simulation studies using PSCAD/EMTDC.",1932-5517;19325517,Electronic:978-1-4799-1303-9; POD:978-1-4799-1302-2; USB:978-1-4799-1301-5,10.1109/PESMG.2013.6672794,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6672794,DSTATCOM;Interconnected Microgrids;Power Sharing;Self-Healing Network,Circuit breakers;Circuit faults;Density estimation robust algorithm;Microgrids;Reactive power;Smart grids;Voltage control,distributed power generation;load shedding;power control;power distribution control;power system interconnection;smart power grids;static VAr compensators,DER;DSTATCOM;EMTDC;PSCAD;autonomous mode;control algorithms;distributed energy resources;distribution static compensator;load shedding;local load sharing;multiple interconnected microgrids;power control;self-healing medium voltage network;surplus generation capacity,,8,17,,,,21-25 July 2013,,IEEE,IEEE Conferences
Multi-Agent based Smart Grid management and simulation: Situation awareness and learning in a test bed with simulated and real installations and players,H. Morais; Z. Vale; T. Pinto; L. Gomes; F. Fernandes; P. Oliveira; C. Ramos,"GECAD - Knowledge Eng. & Decision Support Res. Center, IPP - Polytech. Inst. of Porto, Porto, Portugal",2013 IEEE Power & Energy Society General Meeting,20131125,2013,,,1,5,"The rising usage of distributed energy resources has been creating several problems in power systems operation. Virtual Power Players arise as a solution for the management of such resources. Additionally, approaching the main network as a series of subsystems gives birth to the concepts of smart grid and micro grid. Simulation, particularly based on multi-agent technology is suitable to model all these new and evolving concepts. MASGriP (Multi-Agent Smart Grid simulation Platform) is a system that was developed to allow deep studies of the mentioned concepts. This paper focuses on a laboratorial test bed which represents a house managed by a MASGriP player. This player is able to control a real installation, responding to requests sent by the system operators and reacting to observed events depending on the context.",1932-5517;19325517,Electronic:978-1-4799-1303-9; POD:978-1-4799-1302-2; USB:978-1-4799-1301-5,10.1109/PESMG.2013.6672478,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6672478,Curtailment Service Providers;Microgrids;Multi-Agent Systems;Smart grids;Virtual Power Players,Context;Contracts;Electricity supply industry;Energy resources;Optimization;Smart grids;TV,multi-agent systems;power engineering computing;smart power grids,MASGriP player;distributed energy resources;laboratorial test bed;micro grid;multiagent based smart grid management;situation awareness;virtual power players,,3,11,,,,21-25 July 2013,,IEEE,IEEE Conferences
A preliminary study of power system reliability evaluation considering cyber attack effects,Yichi Zhang; Lingfeng Wang; Weiqing Sun,"Dept. of Electr. Eng. & Comput. Sci., Univ. of Toledo, Toledo, OH, USA",2013 IEEE Power & Energy Society General Meeting,20131125,2013,,,1,5,"As various novel smart grid technologies are being developed and deployed, the power system is becoming more vulnerable to malicious cyber attacks as it is more open to users. The reliability of the power system can be impacted by diverse types of attacks on its components. This paper deals with the impact of power system reliability due to the cyber attacks. A forced outage rate (FOR) model is proposed considering the impacts of cyber attacks on the reliability characteristic of generators and transmission lines. Different occurrences of the cyber attacks targeting the system lead to different effects on the FOR values. The loss of load probabilities (LOLP) curves in two reliability test systems are simulated based on 35 scenarios with different numbers of attacks. The simulation results showed that the reliability of the power system becomes worse as the number of attacks increases.",1932-5517;19325517,Electronic:978-1-4799-1303-9; POD:978-1-4799-1302-2; USB:978-1-4799-1301-5,10.1109/PESMG.2013.6672737,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6672737,cyber security;forced outage rate;loss of load probability;power system reliability,Analytical models;Generators;Power grids;Power system reliability;Power transmission lines;Reliability,power system reliability;power system security;probability;smart power grids,FOR model;LOLP curves;cyber attack effects;forced outage rate;generator reliability characteristic;loss of load probability curve;power system reliability evaluation;smart grid technology;transmission lines,,0,15,,,,21-25 July 2013,,IEEE,IEEE Conferences
Managing critical transmission infrastructure with advanced analytics and smart sensors,Q. Qiu; J. A. Fleeman; D. R. Ball; G. Rackliffe; J. Hou; L. Cheim,"American Electr. Power, Gahanna, OH, USA",2013 IEEE Power & Energy Society General Meeting,20131125,2013,,,1,6,"As one of the largest electric utilities in the United States, American Electric Power (AEP) has a mission to operate its critical transmission infrastructure with a high level of availability and to achieve operational excellence. AEP is implementing an Asset Health Solution which will provide asset health situational awareness and actionable information based on data collected from smart sensors placed in the network. The objective of AEP's Asset Health Solution is to apply existing operational data, real-time sensor data, advanced engineering analytics and forward looking business intelligence to establish a commanding view of AEP's transmission system performance. The uniqueness of AEP's approach is to address the system asset health requirement as an end-to-end process using a systematic and holistic approach. This approach leverages AEP engineering knowledge and operational performance experience which is strengthened with the equipment and technical expertise, service experience, and business intelligence of its technology partner.",1932-5517;19325517,Electronic:978-1-4799-1303-9; POD:978-1-4799-1302-2; USB:978-1-4799-1301-5,10.1109/PESMG.2013.6672972,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6672972,analytical models;asset management;condition monitoring;predictive maintenance;smart grids,Aging;Business;Intelligent sensors;Maintenance engineering;Monitoring;Temperature measurement;Temperature sensors,condition monitoring;intelligent sensors;power transmission reliability,AEP transmission system performance;American Electric Power;advanced engineering analytics;asset health situational awareness;asset health solution;condition monitoring;critical transmission infrastructure;forward looking business intelligence;predictive maintenance;real-time sensor data;smart sensor,,0,13,,,,21-25 July 2013,,IEEE,IEEE Conferences
