Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication_Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,Mesh_Terms,Article Citation Count,Reference Count,Copyright Year,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Real-time multiple event detection and classification using moving window PCA,M. Rafferty; X. A. Liu; D. Laverty; S. McLoone,"School of Electronics, Electrical Engineering and Computer Science, Queen's University, Belfast",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,1,"This paper proposes a method for the detection and classification of multiple events in an electrical power system in real-time, namely; islanding, high frequency events (loss of load), and low frequency events (loss of generation). This method is based on principal component analysis of frequency measurements and employs a moving window approach to combat the time-varying nature of power systems, thereby increasing overall situational awareness of the power system. Numerical case studies using both real data, collected from the U.K. power system, and simulated case studies, constructed using DigSilent PowerFactory, for islanding events, as well as both loss of load and generation dip events, are used to demonstrate the reliability of the proposed method.",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8274000,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8274000,,Electrical engineering;Event detection;Islanding;Microsoft Windows;Principal component analysis;Real-time systems,distributed power generation;fault diagnosis;power distribution faults;principal component analysis,DigSilent PowerFactory;electrical power system;frequency measurements;generation dip events;high frequency events;islanding events;load dip events;low frequency events;moving window PCA;moving window approach;multiple events classification;numerical case studies;principal component analysis;real-time multiple event detection;simulated case studies;time-varying nature,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
Global status event-based iterative Co-simulation framework for power and communication,H. Tong; J. Luo; M. Ni; Y. Li; Y. Xue; Y. Wei,"NARI Group Corporation, NARI Technology Co., Ltd., State Key Laboratory of Smart Grid Protection and Control Nanjing, China",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,6,"Power system security and stability control is heavily dependent on the reliability of communication network. The communication interruption and latency may cause security and stability issues in power system. Thus, studying the dynamic procedure of the interaction between power system and communication network in fault situation becomes more and more important. In this paper, by analyzing the weakness of the existing co-simulation frameworks, a new co-simulation framework, Global Status Event-Based Iterative Co-simulation Framework, is proposed, in which a global event scheduler manages the communication simulator and power simulator, and power simulator will run iterative simulation as a new event is identified and added to the global event scheduler. Then, a co-simulation platform based on the proposed framework is introduced which integrates the power system simulator and communication network simulator. Finally, a case is studied and reveals the procedure of the cascading failures in both power system and communication network, which cannot be captured by the simulation of a single system.",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8274342,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8274342,Power system and communication network co-simulation;global events;iterative simulation;synchronization mechanism,Indexes;Synchronization,iterative methods;power system faults;power system security;power system simulation;power system stability;scheduling;telecommunication network reliability,cascading failures;communication interruption;communication latency;communication network reliability;communication network simulator;global event scheduler;global status event-based iterative co-simulation framework;iterative simulation;power system security;power system simulator;power system stability control,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
Vulnerability analysis and consequences of false data injection attack on power system state estimation,J. Liang; L. Sankar; O. Kosut,"Electrical, Computer, and Energy Engineering, Arizona State University",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,1,"An unobservable false data injection (FDI) attack on AC state estimation (SE) is introduced and its consequences on the physical system are studied. With a focus on understanding the physical consequences of FDI attacks, a bi-level optimization problem is introduced whose objective is to maximize the physical line flows subsequent to an FDI attack on DC SE. The maximization is subject to constraints on both attacker resources (size of attack) and attack detection (limiting load shifts) as well as those required by DC optimal power flow (OPF) following SE. The resulting attacks are tested on a more realistic non-linear system model using AC state estimation and ACOPF, and it is shown that, with an appropriately chosen sub-network, the attacker can overload transmission lines with moderate shifts of load.",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8273736,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8273736,,Limiting;Load flow;Load modeling;Optimization;Power transmission lines;State estimation,load flow;power system security;power system state estimation,AC state estimation;DC optimal power flow;FDI attack;bi-level optimization problem;false data injection attack;nonlinear system model;physical line;power system state estimation;vulnerability analysis,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
Defense-in-depth framework for microgrid secure operations against cyberattacks,Z. Li; M. Shahidehpour,"Robert W. Galvin Center for Electricity Innovation Illinois Institute of Technology Chicago, USA",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,5,"The paper proposes a defense-in-depth framework for guarding microgrid operations against malicious cyberattacks, with the help of software-defined networking technologies. In order to fend off cyberattacks, the framework contains three lines of defense. Security measures act as the first line include application-based segmentation and real-time monitoring and verification; measures realizing moving-target defense and defensive deception are deployed on the second line; the third line comprises measures such as decentralized power control and self-healing communication networking. The role of the proposed framework in ensuring microgrid secure operations can be identified by cyber-power co-simulation.",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8274119,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8274119,Cybersecurity;defense in depth;microgrid;software-defined networking,Indexes;Power control;Real-time systems;Synchronization,computer network security;distributed power generation;power engineering computing;power system security,decentralized power control;defense-in-depth framework;malicious cyberattacks;microgrid operations;microgrid secure operations;moving-target defense;networking technologies;real-time monitoring;security measures act;self-healing communication networking,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
Bad data detection and estimation in high dimensional measurement data,J. M. Lim; C. L. DeMarco,"Business & Technology Services Burns & McDonnell Brea, CA 92821",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,5,"Missing data detection and estimation has been studied in many applications, such as image processing, computer network, and traffic information. In power and energy industry, it draws a lot of attentions as the number of Phasor Measurement Units (PMU) increases and many measurement-based applications are proposed. As accurate data is required to have better results in the applications, many bad data detection algorithms have been introduced to have reliable data. Motivated by low dimensional characteristics of PMU data, new bad PMU data detection and correction method is proposed and tested with synthetic PMU data. The proposed bad data detection and estimation method is based on subspace projection and lifting, and is strongly related to the least squares solution of overdetermined equations.",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8274311,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8274311,,Arrays;Detection algorithms;Matrix decomposition;Phasor measurement units;State estimation;Training,least squares approximations;phasor measurement,PMU data detection and correction method;Phasor Measurement Units;bad data detection algorithms;energy industry;high dimensional measurement data;least squares solution;low dimensional characteristics;measurement-based applications;overdetermined equations;power industry;subspace projection;synthetic PMU data,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
Data integrity attack on consensns-based distributed energy management algorithm,J. Duan; M. Y. Chow,"Department of Electrical and Computer Engineering, North Carolina State University Raleigh, NC, USA",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,5,"Over the years, the well-known consensus algorithm has been widely applied to solve the energy management problems in a fully distributed manner, due to its scalability, robustness against communication failures and privacy protection features. However, this distributed approach is vulnerable to data integrity attack as there is no control center to monitor the correctness of the shared information. In this paper, we demonstrate how a malicious attacker could manipulate the energy schedule result by sending out false information and misleading other devices in the system. This attack can lead to extra economic benefit for the attacker, while causing financial loss to the social welfare. By revealing such potential financial risks, this paper conveys the message that besides the efforts of designing novel distributed energy management algorithms, it is equally important to protect the distributed energy management algorithms from possible malicious cyber-attacks. The proposed attack is illustrated in the Future Renewable Electric Energy Delivery and Management (FREEDM) system.",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8274544,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8274544,Consensus algorithm;data integrity attack;distributed control;energy management,High definition video,data privacy;distributed power generation;energy management systems;power distribution economics;power distribution faults;power distribution protection;power generation scheduling;renewable energy sources;security of data,Renewable Electric Energy Delivery;cyber-attacks;data integrity attack;distributed energy management algorithms;energy schedule,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
Online bad data outlier detection in PMU measurements using PCA feature-driven ANN classifier,K. Mahapatra; N. R. Chaudhuri; R. Kavasseri,"Department of Electrical Engineering The Pennsylvania State University University Park, PA 16802",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,5,"This paper presents a method for online bad data outlier detection in PMU measurements. High resemblance of bad data in the form of outliers with that of system disturbances can cause control centers to take false decisions. The proposed method utilizes artificial neural network (ANN) in association with principal component analysis (PCA)-based feature extraction technique in order to classify bad data outliers and outliers caused by disturbances like faults. The extracted features using PCA from the reduced dimensional representation of the data is given as input to ANN. Bayesian regularization back-propagation-based learning algorithm is used for training ANN. The test results demonstrate online classification/detection of bad data of different amplitudes injected in measurements, both before and after disturbance, in two example power systems.",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8273997,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8273997,ANN;Bad data;Outlier;PCA,Artificial neural networks;Bayes methods;Feature extraction;Phasor measurement units;Principal component analysis;Training;Voltage measurement,Bayes methods;backpropagation;feature extraction;learning (artificial intelligence);neural nets;phasor measurement;power engineering computing;principal component analysis,Bayesian regularization back-propagation-based learning algorithm;PCA feature-drive ANN classifier;PMU measurements;artificial neural network;bad data outliers;online bad data outlier detection;online classification/detection;principcal component analysis-based feature extraction technique;reduced dimensional representation;system disturbances,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
Strategic valuation of smart grid technology options in distribution networks,I. Konstantelos; S. Giannelos; G. Strbac,"Electrical and Electronic Engineering, Imperial College London",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,1,"The increasing penetration of renewable distributed generation (DG) sources in distribution networks can lead to violations of network constraints. Thus, significant network reinforcements may be required to ensure that DG output is not constrained. However, the uncertainty around the magnitude, location and timing of future DG capacity renders planners unable to take fully-informed decisions and integrate DG at a minimum cost. In this paper we propose a novel stochastic planning model that considers investment in conventional assets as well as smart grid assets such as demand-side response, coordinated voltage control and soft open points (SOPs). The model also considers the possibility of active power generation curtailment of the DG units. A node-variable formulation has been adopted to relieve the substantial computational burden of the resulting mixed integer nonlinear programming (MINLP) problem. A case study shows that smart technologies can possess significant strategic value due to their inherent flexibility in dealing with different system evolution trajectories. This latent benefit remains undetected under traditional deterministic planning approaches which may hinder the transition to the smart grid.",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8274536,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8274536,,Computational modeling;Cost accounting;Distributed power generation;Planning;Smart grids;Timing;Uncertainty,demand side management;distributed power generation;integer programming;nonlinear programming;power distribution control;power distribution economics;power distribution planning;power generation economics;power generation planning;smart power grids;stochastic processes;voltage control,DG output;DG units;MINLP;active power generation curtailment;conventional assets;coordinated voltage control;distribution networks;fully-informed decisions;future DG capacity;network constraints;network reinforcements;node-variable formulation;novel stochastic planning model;renewable distributed generation sources;resulting mixed integer nonlinear programming problem;smart grid assets;smart grid technology options;smart technologies;soft open points;strategic valuation;strategic value;timing,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
False data injection attack in smart grid topology control: Vulnerability and countermeasure,T. Lan; W. Wang; G. M. Huang,"Department of Electrical and Computer Engineering Texas A&M University College Station, USA",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,5,"Cyber security is a crucial factor for modern power system as many applications are heavily relied on the result of state estimation. Therefore, it is necessary to assess and enhance cyber security for new applications in power system. As an emerging technology, smart grid topology control has been investigated in stability and reliability perspectives while the associated cyber security issue is not studied before. In successful false data injection attack (FDIA) against AC state estimation, attacker could alter online stability check result by decreasing real power flow measurement on the switching target line to undermine physical system stability in topology control. The physical impact of FDIA on system control operation and stability are illustrated. The vulnerability is discussed on perfect FDIA and imperfect FDIA against residue based bad data detection and corresponding countermeasure is proposed to secure critical substations in the system. The vulnerability and countermeasure are demonstrated on IEEE 24 bus reliability test system (RTS).",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8274317,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8274317,FDIA;Topology control;power system state estimation;stability check,Conferences;Power system stability;Renewable energy sources;Smart grids;State estimation;Topology;Transient analysis,load flow;power engineering computing;power system reliability;power system security;power system stability;power system state estimation;security of data;smart power grids;substations,AC state estimation;FDIA;IEEE 24 bus reliability test system;crucial factor;cyber security issue;false data injection attack;modern power system;online stability check result;physical system stability;power flow measurement;real power flow measurement;reliability perspectives;residue based bad data detection;smart grid topology control;system control operation,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
Method for reliability analysis of distribution grid communications using PRMs-Monte Carlo methods,M. Armendariz; R. Gonzalez; M. Korman; L. Nordstr̦m,"Department of Electric Power and Energy Systems, KTH-Royal Institute of Technology, Stockholm, Sweden",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,5,"This paper presents a method to perform reliability analysis of communication systems for distribution grids. The method uses probabilistic relational models to indicate the probabilistic dependencies between the components that form the communication system and it is implemented by Monte Carlo methods. This method can be used for performing reliability predictions of simulated communication systems and for evaluating the reliability of real systems. The paper contains a case study in which the proposed method is applied to evaluate the reliability of the communication systems that are required for monitoring the network components at low voltage levels using the smart metering infrastructure. This case study is taken from the EU FP7 DISCERN project. Finally, the results are presented in a quantitative way, showing the individual reliability of each component and the combined reliability of the entire system.",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8274705,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8274705,Communication systems for distribution grids;Monte Carlo;probabilistic relational models;reliability analysis,Analytical models;Communication systems;Computer architecture;Power system reliability;Probabilistic logic;Probability distribution;Reliability,Monte Carlo methods;power distribution reliability;power grids;power system measurement;probability;smart meters,PRMs-Monte Carlo methods;communication system;communication systems;distribution grid communications;distribution grids;reliability analysis,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
IEC 61850 substation configuration language as a basis for automated security and SDN configuration,J. O'Raw; D. M. Laverty; D. J. Morrow,"Department of Computing, Letterkenny Institute of Technology, Letterkenny, Ireland",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,5,"IEC61850 has revolutionized the way substations are configured and maintained. Substation Configuration Language (SCL) defines the parameters needed to configure individual devices and combine them into a working system. Security is implemented by IEC62351 and there are potential vulnerabilities. Best practice recommendations are for defense in depth. SCL contains sufficient information to auto-configure network equipment, firewalls, IDS and SDN based networks.",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8274265,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8274265,IEC61850;SDN;Security;Smart Grid,IEC Standards;Protocols;Redundancy;Security;Substations;Switches,IEC standards;power engineering computing;power system security;substation automation;substation protection;substations,IEC 61850 substation configuration language;IEC61850;IEC62351;SCL language;SDN configuration;auto-configure network equipment,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
Smart sampling and HPC-based probabilistic look-ahead contingency analysis implementation and its evaluation with real-world data,Y. Chen; P. Etingov; H. Ren; T. Nguyen; Z. Hou,"Battelle Seattle Research Center, Pacific Northwest National Laboratory, Seattle, WA, 98109",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,5,"This paper describes a probabilistic look-ahead contingency analysis application that incorporates smart sampling and high-performance computing (HPC) techniques. Smart sampling techniques are implemented to effectively represent the structure and statistical characteristics of uncertainty introduced by different sources in the power system. They can significantly reduce the data set size required for multiple look-ahead contingency analyses, and therefore reduce the time required to compute them. HPC techniques are used to further reduce computational time. These two techniques enable a predictive capability that forecasts the impact of various uncertainties on potential transmission limit violations. The developed package has been tested with real world data from the Bonneville Power Administration. Case study results are presented to demonstrate the performance of the applications developed.",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8274058,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8274058,Smart sampling;high performance computing;look-ahead contingency analysis;probability analysis;risk assessment,Algorithm design and analysis;Load modeling;Probabilistic logic;Probability density function;Uncertainty;Wind forecasting,curve fitting;load forecasting;parallel processing;power system analysis computing;probability;statistical analysis,HPC techniques;computational time;high-performance computing techniques;multiple look-ahead contingency analyses;power system;probabilistic look-ahead contingency analysis implementation;real-world data;smart sampling techniques;statistical characteristics,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
Physical system consequences of unobservable state-and-topology cyber-physical attacks,J. Zhang; L. Sankar,"Electrical, Computer, and Energy Engineering, Arizona State University",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,1,"This paper studies the physical consequences of a class of unobservable state-and-topology cyber-physical attacks in which both state and topology data for a sub-network of the network are changed by an attacker to mask a physical attack. The problem is formulated as a two-stage optimization problem, which aims to cause overload in a line of the network with limited attack resources. It is shown that unobservable state-and-topology cyber-physical attacks as studied in this paper can make the system operation more vulnerable to line outages and failures.",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8274290,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8274290,,Network topology;Optimization;Systems operation;Topology,cyber-physical systems;optimisation;security of data;topology,attack resources;physical attack;physical consequences;physical system;system failure;system line outages;system operation;topology data;two-stage optimization problem;unobservable state;unobservable state-and-topology cyber-physical attacks,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
Resilient wide-area damping control for interarea oscillation considering communication failure,Y. Shen; W. Yao; J. Wen; H. He; C. Luo,"State Key Laboratory of Advanced Electromagnetic Engineering and Technology, Huazhong University of Science & Technology, Wuhan, 430074, China",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,5,"The wide-area damping controller, which uses the wide-area signal transmitted by communication network as the input signal, is an effective measure to suppress interarea oscillations. However, communication failure may occur when communication device fault, disaster or even attack occur. It would lead to the loss of wide-area signal and may disable the wide-area damping controller (WADC). To address this problem, this paper proposes a resilient WADC by employing both a wide-area signal and a local signal as the input signals to combine the observability and reliability of input signals. Moreover, a goal representation heuristic dynamic programming (GrHDP) algorithm is employed to design the resilient WADC of voltage source converter high voltage direct current (VSC-HVDC) transmission system for interarea oscillation. The proposed resilient GrHDP-WADC has the ability of online learning and strong adaptivity to handle the communication failure. Meanwhile, it does not need the exact model of the power system. Case study is undertaken based on a 10-machine 39-bus system with one VSC-HVDC transmission line. Simulation results show that the proposed resilient GrHDP-WADC can maintain a good control performance under communication failure.",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8274524,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8274524,GrHDP;Interarea oscillation;VSC-HVDC;communication failure;resilient wide-area damping control,Damping;Mathematical model;Neural networks;Oscillators;Power conversion;Power transmission lines,HVDC power transmission;damping;dynamic programming;heuristic programming;oscillations;power system faults;power transmission control,GrHDP algorithm;VSC-HVDC transmission system;communication device fault;communication failure;goal representation heuristic dynamic programming algorithm;input signal reliability;interarea oscillation;observability;power system;resilient GrHDP-WADC;resilient WADC;resilient wide-area damping control;voltage source converter high voltage direct current transmission system;wide-area damping controller;wide-area signal,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
Bad data detection in the context of leverage point attacks in modern power networks,A. Majumdar,"Electrical and Electronic Engineering, Imperial College London",2017 IEEE Power & Energy Society General Meeting,20180201,2017,,,1,1,"This paper demonstrates a concept to detect bad data in state estimation when the leverage measurements are tampered with gross error. The concept is based on separating leverage measurements from non-leverage measurements by a technique called diagnostic robust generalized potential (DRGP), which also takes care of the masking or swamping effect, if any. The methodology then detects the erroneous measurements from the generalized studentized residuals (GSR). The effectiveness of the method is validated with a small illustrative example, standard IEEE 14-bus and 123-bus unbalanced network models and compared with the existing methods. The method is demonstrated to be potentially very useful to detect attacks in smart power grid targeting leverage points in the system.",,Electronic:978-1-5386-2212-4; POD:978-1-5386-2213-1; USB:978-1-5386-2211-7,10.1109/PESGM.2017.8274244,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8274244,,Electric potential;Measurement uncertainty;Power measurement;Robustness;Smart grids;Standards;State estimation,IEEE standards;distribution networks;estimation theory;power engineering computing;power system state estimation;regression analysis;smart power grids;state estimation,DRGP;GSR;bad data detection;diagnostic robust generalized potential;erroneous measurements;generalized studentized residuals;gross error;leverage measurements;leverage point attacks;leverage points;masking effect;modern power networks;nonleverage measurements;standard IEEE 14-bus;state estimation;swamping effect,,,,,,,16-20 July 2017,,IEEE,IEEE Conferences
