Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication_Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,Mesh_Terms,Article Citation Count,Reference Count,Copyright Year,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Intrusion detection system for IEC 61850 based smart substations,Yi Yang; K. McLaughlin; Lei Gao; S. Sezer; Yubo Yuan; Yanfeng Gong,"Jiangsu Electric Power Company Research Institute, Nanjing, China",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"With the development of IEC 61850 smart substations, emerging cybersecurity vulnerabilities in supervisory control and data acquisition (SCADA) systems are becoming an urgent engineering issue for modern substations. This paper proposes a novel intrusion detection system (IDS) tailored for cybersecurity of IEC 61850 substations. The proposed IDS analyzes multidimensional physical knowledge and behaviors to provide a comprehensive and effective solution that is able to mitigate various cyber threats. This IEC 61850 based detection approach comprises access control detection, protocol-based detection, anomaly behavior detection, and multi-parameter detection. This SCADA-specific IDS is implemented and validated using presented cyber-physical test-bed of a 500kV smart substation.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741668,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741668,Cybersecurity;IEC 61850;Intrusion Detection;Smart Substation,Computer security;Current measurement;Detectors;IEC Standards;ISO Standards;Protocols;Substations,IEC standards;SCADA systems;power system security;security of data;substations,IEC 61850 smart substations;SCADA systems;SCADA-specific IDS;access control detection;anomaly behavior detection;cyber threats;cybersecurity vulnerabilities;intrusion detection system;multidimensional physical knowledge;multiparameter detection;protocol-based detection;supervisory control and data acquisition systems;voltage 500 kV,,,,,,,17-21 July 2016,,IEEE,IEEE Conferences
Bad data detection considering the accuracy of instrument transformers,M. Asprou; E. Kyriakides; M. Albu,"Department of Electrical and Computer Engineering, KIOS Research Center, University of Cyprus, Nicosia, Cyprus",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"The main task of the state estimator in power systems is the provision of the power system state accurately. In order to achieve this, the measurement set has to be validated by identifying erroneous measurements. This is usually achieved by using either the Chi-square or the Largest Normalized Residual test. In both tests, the estimated states that are provided by the state estimator and the measurement variances included in the measurement error covariance matrix are used for detecting the erroneous measurements. The measurement error covariance matrix is usually formulated using the accuracy of the measurement device only, ignoring the quality of other elements in the measurement chain such as the instrument transformers. In this paper, the effect of instrument transformer measurement quality on the bad data detection algorithm is investigated. Further, simulation results based on the IEEE 118-bus system are provided.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741653,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741653,bad data detection;instrument transformers;measurement quality;state estimation,Covariance matrices;Current measurement;Measurement errors;Measurement uncertainty;Power measurement;Voltage measurement;Weight measurement,covariance matrices;estimation theory;instrument transformers;measurement uncertainty;power system measurement;state estimation,bad data detection algorithm;erroneous measurement;instrument transformer accuracy;measurement error covariance matrix;measurement quality;state estimator,,2,,,,,17-21 July 2016,,IEEE,IEEE Conferences
Attack-resilient measurement design methodology for State Estimation to increase robustness against cyber attacks,A. Ashok; M. Govindarasu; V. Ajjarapu,"Department of Electrical and Computer Engineering, Iowa State University, Ames, USA",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"Traditional measurement design problem in State Estimation provides a strategy for optimal placement of meters to ensure the overall system observability under possible single contingencies and loss of measurements. However, with the increased interconnectivity and exposure to public network infrastructures, the SCADA network is highly vulnerable to sophisticated cyber attacks that could potentially cause loss of meter data integrity or availability across multiple substations. It has been shown that the state estimates can be biased by malicious adversaries through carefully chosen topology manipulations or false data injections. State Estimators typically use various approximate pseudo-measurements to handle cases where SCADA data does not provide total system observability. However, a loss of State Estimator accuracy when the system is operating under severe stress could cause the operator to take incorrect decisions. Therefore, it is extremely important to consider the system operating conditions, possibility of several types of contingencies and loss of measurements beyond existing assumptions in the measurement design problem to make the state estimator resilient to different types of cyber attacks.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741979,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741979,,Design methodology;Loss measurement;Observability;Phasor measurement units;Reliability;State estimation;Transmission line measurements,power meters;power system measurement;power system protection,SCADA network;attack-resilient measurement design method;cyber attack;optimal meter placement;power system robustness;state estimation,,1,,,,,17-21 July 2016,,IEEE,IEEE Conferences
Robust corrective control measures in power systems with dynamic Line Rating,M. Bucher; G. Andersson,"Power Systems Laboratory, ETH Zurich, Switzerland",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,1,"Summary form only given. The increasing injections of energy from renewable energy sources far away from load centers have resulted in a more congested transmission grid. As the construction of new lines is costly, other options should be exploited as well. One possible solution is Dynamic Thermal Line Rating (DLR), which, instead of static thermal line rating, adapts the transmission capacity based on the expected weather conditions. This results on average in higher transmission capacities. First pilot projects have proven its efficiency. This paper analyzes the potential of DLR and demonstrates how DLR can be integrated in a dispatch optimization while managing possible errors in the forecasts of the line ratings with two different approaches. Both approaches result in robust optimization problems and guarantee that there is a suitable remedial action for all realizations of forecast errors given by uncertainty sets. The first approach relies on corrective control actions that are calculated centrally, once the actual line rating is known. The second approach relies on affine policies, which directly relate the current line rating to corrective control measures. This approach can be deployed in a decentralized manner. In case studies, the two approaches are applied and the reduction of overall operational costs is investigated exemplarily as a function of the forecast accuracy.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741621,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741621,,Energy measurement;Meteorology;Optimization;Power measurement;Power system dynamics;Renewable energy sources;Robustness,cost reduction;decentralised control;load dispatching;optimisation;power transmission control;power transmission economics;robust control;uncertain systems,DLR;decentralized system;dispatch optimization;dynamic thermal line rating;forecast errors;line rating forecasts;load centers;operational cost reduction;power system control;renewable energy sources;robust corrective control measures;robust optimization;transmission capacity;transmission grid congestion;uncertainty sets;weather conditions,,1,,,,,17-21 July 2016,,IEEE,IEEE Conferences
Collaborative defense against data injection attack in IEC61850 based smart substations,R. Macwan; C. Drew; P. Panumpabi; A. Valdes; N. Vaidya; P. Sauer; D. Ishchenko,"Information Trust Institute, University of Illinois at Urbana Champaign, USA",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"As the power distribution grid moves towards actualizing the concept of a smart grid, the dependence of reliable and secure grid operation on the communication architecture and data is increasing rapidly, along with the possible cyber-attack surface. In this paper first an agreement algorithm for a distribution substation with radial topology is presented that leverages the communication capabilities under the IEC61850 standard, along with basic power system concepts such as Kirchhoff's laws, to detect and locate a data injection attack in the communication system, a relay misconfiguration or a sensor failure that can cause an incorrect response to actual or apparent fault currents. Then a setup for a collaborative mechanism using the algorithm to detect and deter the impacts of such a data injection attack under different grid operating scenarios is introduced. The results of the demonstration of this setup, presented here, show that the proposed collaborative mechanism is consistently able to detect and deter the impacts of data injection and misconfiguration attacks as well as sensor failures in the IEC61850-based smart substation.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741376,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741376,IEC61850;data injection;error-correcting code;hardware-in-loop;substation protection,Collaboration;Current measurement;Relays;Security;Substations;Topology,IEC standards;data protection;fault currents;substation protection,IEC61850 based smart substations;Kirchhoff's law;collaborative defense;collaborative mechanism;communication system;data injection attack;distribution substation;fault currents;radial topology;relay misconfiguration;sensor failure;sensor failures,,1,,,,,17-21 July 2016,,IEEE,IEEE Conferences
Novel protection & control architecture based on virtual devices in digital substation,Q. Wang; Zhiqian Bo; Yingke Zhao; Yi Zhu; L. Wang; Xiaowei Ma; Ming Zhang,"Corporate R&D Center, XJ group, State Grid Corporation of China, Beijing, China",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"In order to improve hardware utilization, a novel Protection & Control Architecture based on virtual devices in digital substation is proposed in this paper. An â€œall-in-oneâ€ù monitoring and control device is developed to support new architecture. Based on a Cloud Computing platform, the protection and control functions are built as virtual devices. Based on virtual protection & control, the functional configuration and coordination are described for different applications. Extensive studies show that the proposed protection and control based on virtual devices is able to offer significant advantages over the existing devices, such as the reliability improvement and cost reduction.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741601,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741601,cloud computing;digital substation;protection & control;virtual device,Cloud computing;Computer architecture;Control systems;Hardware;Performance evaluation;Reliability;Substations,cloud computing;substation automation;substation protection,all-in-one monitoring and control device;cloud computing platform;digital substation;functional configuration and coordination;hardware utilization improvement;protection & control architecture;virtual device,,,,,,,17-21 July 2016,,IEEE,IEEE Conferences
Expansion planning of data centers in energy and cyber networks,A. Vafamehr; M. E. Khodayar,"Electrical Engineering Department, Southern Methodist University, Dallas, TX 75205 USA",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,This paper proposed a coordinated expansion planning for data centers and cyber routes in the cyber and electricity networks. The objective is to determine the location and capacity of the data center as well as the required cyber routes to serve the demand in the cyber networks considering the imposed constraints of the electricity and cyber networks. The installation cost of the data centers and cyber routes as well as the operation cost of the electricity network are minimized. The expansion planning of the data centers and cyber routes ensures an acceptable rate of service for the requests from the user groups considering the power supply limitations and cost. The problem is formed as a mixed integer programming problem and Bender decomposition is used to solve this problem. The presented case study shows the effectiveness of the proposed approach.,,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741869,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741869,Benders decomposition;Data center;cyber route;expansion planning,ISO;Linear programming;Load flow;Planning;Power transmission lines;Servers;Time factors,computer centres;integer programming;power system planning,Bender decomposition;coordinated expansion planning;cyber networks;cyber routes;data centers;electricity networks;energy networks;mixed integer programming problem;operation cost;power supply limitations;user groups,,,,,,,17-21 July 2016,,IEEE,IEEE Conferences
Power grid resilience against false data injection attacks,J. Yan; Y. Tang; Bo Tang; H. He; Y. Sun,"University of Rhode Island, Kingston, 02881, USA",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"Smart Grid security has motivated numerous researches from multiple disciplines. Among the recently discovered security challenges, the False Data Injection (FDI) has drawn great attention from power and energy, computer, and communication research community, because of its potential to manipulate measurements in state estimation (SE) without being identified by conventional bad data detection (BDD) methods. Despite the current focus on attack scheme studies in literature, the actual damage and system resilience to FDI attacks are yet to be evaluated. This paper analyzes grid resilience against FDI by formulating random FDI attacks with different magnitudes and number of false data. A steady-state AC power flow based blackout model is used to simulate misinformed system response after FDI and potential cascading blackouts in power transmission networks. Line outages, load shed, and voltage violations are evaluated on IEEE 300-bus system. Preliminary results have shown that while FDI attacks are considered severe potential threats in the smart grid, a power system can be resilient to FDI attacks in terms of blackout risk and cascading outages, yet the transient voltage stability could suffer from severe FDI attacks.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741850,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741850,,Power measurement;Power system faults;Power system protection;Power system stability;Resilience;Stability analysis;State estimation,computer network security;power engineering computing;power system measurement;power system reliability;power system security;state estimation,bad data detection method;blackout model;cascading blackouts;computer communication;false data injection attacks;misinformed system response;power grid;smart grid security;state estimation measurement;steady state AC power flow,,1,,,,,17-21 July 2016,,IEEE,IEEE Conferences
Quantifying the influence of local load redistribution attack on power supply adequacy,Zhilu Ding; Yingmeng Xiang; Lingfeng Wang,"EECS Dept., The University of Toledo, OH 43606, USA",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"With the broader deployment of cyber technologies in electric power systems, the envisioned cyber-physical smart grid will be more vulnerable to malicious cyber attacks including local load redistribution (LR) attack which can affect the outcome of state estimation. It is crucial to evaluate the potential impact of local LR attacks on the power system adequacy in a long time span for the next-generation power grid. In this study, the local LR attack is mathematically modeled as a bilevel optimization problem. The long-term occurrence frequency of local LR attacks is represented by the power law distribution. Considering the difficulty and consequence of each attack region, probability of choosing the valid attack region is calculated. A holistic framework for incorporating the local LR attack into the conventional power system adequacy assessment is proposed. Simulations are conducted based on a modified IEEE 14-bus system. Simulation results demonstrated that the impact of local LR attacks on power system adequacy should not be neglected if such attacks occur frequently in the future.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741526,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741526,Cybersecurity;adequacy assessment;bilevel model;cyber-physical power systems;local load redistribution attack;smart grid,Artificial neural networks;Electric potential;Jacobian matrices;MATLAB;Mathematical model;Reliability,electricity supply industry;power engineering computing;security of data;smart power grids;state estimation,bilevel optimization problem;cyber-physical smart grid;local load redistribution attack;malicious cyber attacks;modified IEEE 14-bus system;next-generation power grid;power supply adequacy,,,,,,,17-21 July 2016,,IEEE,IEEE Conferences
An observation method based on N-1 simulation for distribution system security region,J. Xiao; W. Guo; G. Zu; X. Gong; F. Li; L. Bai,"Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, China",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"This paper observes the boundary of distribution system security region (DSSR). DSSR is defined as a set of all the operating points satisfying N-1 security constraints. First, the basic concepts of N-1 security are introduced for distribution system under smart grid background. Then, the dividing phenomenon of operating points security is reported, which indicates that DSSR boundary of a given distribution network exists. Moreover, an approximation method based on N-1 simulation is proposed in order to find DSSR boundary. Then, the observation results of the DSSR boundary are presented for the expanded RBTS BUS4 case. The topological characteristics of DSSR boundary are further summarized, which show that the DSSR is a dense set and its boundary is approximately linear. This research indicates the existence of DSSR and gives a method to observe it.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741472,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741472,N-1 security;approximately linear;approximation method;boundary;distribution system security region (DSSR);dividing phenomenon;observe,Decision support systems;Regions;Security;Switches,approximation theory;distribution networks;power system security;smart power grids,DSSR boundary topological characteristics;N-1 security constraints;N-1 simulation;approximation method;distribution network;distribution system security region;expanded RBTS BUS4 case;observation method;smart grid background,,,,,,,17-21 July 2016,,IEEE,IEEE Conferences
"Cyber-physical test platform for microgrids: Combining hardware, hardware-in-the-loop, and network-simulator-in-the-loop",A. Nelson; S. Chakraborty; Dexin Wang; P. Singh; Qiang Cui; Liuqing Yang; S. Suryanarayanan,"Power Systems Engineering Center, National Renewable Energy Laboratory, Golden, CO, USA",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"This paper presents a cyber-physical testbed, developed to investigate the complex interactions between emerging microgrid technologies such as grid-interactive power sources, control systems, and a wide variety of communication platforms and bandwidths. The cyber-physical testbed consists of three major components for testing and validation: real time models of a distribution feeder model with microgrid assets that are integrated into the National Renewable Energy Laboratory's (NREL) power hardware-in-the-loop (PHIL) platform; real-time capable network-simulator-in-the-loop (NSIL) models; and physical hardware including inverters and a simple system controller. Several load profiles and microgrid configurations were tested to examine the effect on system performance with increasing channel delays and router processing delays in the network simulator. Testing demonstrated that the controller's ability to maintain a target grid import power band was severely diminished with increasing network delays and laid the foundation for future testing of more complex cyber-physical systems.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741176,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741176,Cyber-physical;OMNeT++;Opal-RT;distribution feeder;microgrid;network-simulator-in-the-loop;power hardware-in-the-loop;real time;testbed,Decision support systems,cyber-physical systems;distributed power generation;invertors;power generation control;power system simulation,NREL;NSIL;National Renewable Energy Laboratory;PHIL;control systems;cyberphysical test platform;cyberphysical testbed;distribution feeder model;grid interactive power sources;microgrid technology;network-simulator-in-the-loop;power hardware-in-the-loop,,1,,,,,17-21 July 2016,,IEEE,IEEE Conferences
An attack-resilient distributed DC optimal power flow algorithm via neighborhood monitoring,J. Duan; W. Zeng; M. Y. Chow,"Department of Electrical and Computer Engineering, North Carolina State University, Raleigh, USA",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"Distributed DC optimal power flow (DC-OPF) is vulnerable to malicious cyber attacks due to the absence of a control center. In our previous work, we demonstrated a data integrity attack can manipulate the power dispatch result of distributed DC-OPF by compromising the distributed controller on a bus and modifying the information being sent to the neighboring buses. This vulnerability, in turn, could be exploited by attackers for financial arbitrage in a distributed electricity market. Thus, there is a growing need for attack-resilient control techniques that can fit into the distributed power system framework to ensure the global optimality of the power dispatch result in the presence of unexpected adversaries. In this paper, we proposed a resilient distributed DC-OPF algorithm against data integrity attacks by using a neighborhood monitoring scheme. On one hand, the resilient distributed DC-OPF algorithm is an efficient approach to deal with significant increasing amount of distributed energy resources (DERs) thanks to its flexibility and scalability. On the other hand, its neighborhood monitoring scheme enables its built-in defense to identify the misbehaving distributed controllers relying on each bus's local information and recover the optimal power dispatch from the malicious impact of data integrity attacks.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741286,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741286,DC optimal power flow;attack-resilient;cyber-physical security;data integrity attack;neighborhood monitoring,Distributed databases;Generators;Load flow;Monitoring;Power generation;Security,data integrity;distributed control;load dispatching;load flow control;power markets;power system security;security of data,Attack-Resilient Distributed DC optimal power flow algorithm;DER;attack-resilient control technique;data integrity attack;distributed controller;distributed electricity market;distributed energy resource;distributed power system framework;malicious cyber attack;neighborhood monitoring scheme;optimal power dispatch recover;power dispatch global optimality;power dispatch manipulation;resilient distributed DC-OPF algorithm,,1,,,,,17-21 July 2016,,IEEE,IEEE Conferences
A resilient software infrastructure for Wide-Area Measurement Systems,T. Qian; Hang Xu; J. Zhang; A. Chakrabortty; F. Mueller; Y. Xin,"Department of Computer Science, North Carolina State University, Raleigh, USA",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"To support the scalability and resilience requirements of distributed Wide-Area Measurement System (WAMS) architectures, we design and implement a software infrastructure to estimate power grid oscillation modes based on real-time data collected from Phasor Measurement Units (PMUs). This estimation algorithm can be deployed on a hierarchical structure of Phasor Data Concentrators (PDCs), which calculate local estimates and communicate with each other to calculate the global estimate. This work contributes a resilient system to WAMS with guarantees for (1) Quality of Service in network delay, (2) network failure tolerance, and (3) self-recoverability. The core component of the infrastructure is a distributed storage system. Externally, the storage system provides a cloud data lookup service with bounded response times and resilience, which decouples the data communication between PMUs, PDCs, and power-grid monitor/control applications. Internally, the storage system organizes PDCs as storage nodes and employs a real-time task scheduler to order data lookup requests so that urgent requests can be served earlier. To demonstrate the resilience of our distributed system, we deploy the system on a (1) virtual platform and (2) bare-metal machines, where we run a distributed algorithm on the basis of the Prony algorithm and the Alternating Directions Method of Multipliers (ADMM) to estimate the electro-mechanical oscillation modes. We inject different failures into the system to study their impact on the estimation algorithm. Our experiments show that temporary failures of a PDC or a network link do not affect the estimation result since the historical PMU data are cached in the storage system and PDCs can obtain the data on demand.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741949,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741949,,Distributed databases;Estimation;Monitoring;Phasor measurement units;Power grids;Real-time systems;Resilience,phasor measurement;power engineering computing;power grids;quality of service;real-time systems,ADMM;PMU;Prony algorithm;QoS;WAMS architectures;alternating directions method of multipliers;bare-metal machines;bounded response times;cloud data lookup service;data communication;distributed algorithm;distributed wide-area measurement system;network delay;network failure tolerance;phasor measurement units;power grid oscillation modes;power-grid control apllications;power-grid monitor applications;quality of service;real-time task scheduler;self-recoverability;software infrastructure;storage system;virtual platform,,,,,,,17-21 July 2016,,IEEE,IEEE Conferences
Cyber attack protection and control in microgrids using channel code and semidefinite programming,M. M. Rana; Li Li; S. W. Su,"Faculty of Engineering and Information Technology, University of Technology Sydney, Broadway, NSW 2007, Australia",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"The smart grid has been considered as a nextgeneration power system to modernize the traditional grid to improve its security, connectivity and sustainability. Unfortunately, the grid is susceptible to malicious cyber attacks, which can create serious technical, economical and control problems in power network operations. In contrast to the traditional cyber attack minimization techniques, this paper proposes a recursive systematic convolutional (RSC) code and Kalman filter based method in the context of microgrids. Specifically, the proposed RSC code is used to add redundancy in the microgrid states, and the log maximum a posterior is used to recover the state information which is affected by random noises and cyber attacks. Once the estimated states are obtained, a semidefinite programming based optimal feedback controller is proposed to regulate the system states. Test results show that the proposed approach can accurately mitigate the cyber attacks and properly estimate and control the system states.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741181,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741181,Cyber attack;Kalman filter;optimal feedback control;renewable microgrid;smart grid,Covariance matrices;Feedback control;Kalman filters;Microgrids;Noise measurement;Smart grids;State estimation,channel coding;distributed power generation;mathematical programming;power generation control;power generation protection;power system security,channel code;connectivity;cyber attack minimization techniques;cyber attack protection;microgrids;power system to;recursive systematic convolutional;security;semidefinite programming;semidefinite programming based optimal feedback controller;smart grid;state information;sustainability;system states,,,,,,,17-21 July 2016,,IEEE,IEEE Conferences
Integrating TCSC to enhance transmission capability and security: Feasibility studies for Korean electric power system,Hyun-Jae Lee; Se-Hyun Kim; Kyeon Hur; Jin-San Choi; Hyeon-Jin Oh; Byong-Jun Lee; Gilsoo Jang; J. H. Chow,"Department of of Electrical and Electronic Engineering, Yonsei University, Seoul, South Korea",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,6,"This paper investigates operational benefits of integrating thyristor controlled series capacitor (TCSC) in Korean electric power system. Critical challenges of balancing the electricity demand rise and deferred transmission construction due to the public opposition and environmental impact as well as unique topological issues of the power grid, endanger reliability of the system. Installation of flexible ac transmission systems (FACTS) is envisioned to be a low-environmental impact technology that effectively resolve these issues. In particular, this research exploits flow control capability of TCSC and examines the benefits of improving transmission capability and security. It presents a series of studies for identifying the adequate location and size of the TCSC and discusses practical issues and lessons learned through studies.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741451,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741451,,Damping;Power capacitors;Power system stability;Power transmission lines;Stability analysis;Thyristors,flexible AC transmission systems;load flow control;power grids;power system security;power transmission control;power transmission reliability,FACTS;Korean electric power system reliability;TCSC flow control capability;flexible AC transmission system;low-environmental impact technology;power grid;thyristor controlled series capacitor;transmission capability enhancement;transmission security enhancement,,,,,,,17-21 July 2016,,IEEE,IEEE Conferences
Communications network emulation for smart grid test-bed,C. Holt; A. Kong; A. S. Leger; D. Bennett,"Department of Electrical Engineering and Computer Science, United States Military Academy, West Point, NY, USA",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"Wide Area Monitoring and Control (WAMC) of power grids is one application of emerging smart grid technologies. A key feature of smart grids is the use of two-way digital communication between Intelligent Electronic Devices (IEDs), and system operators and controllers. The performance and security of the communications network is critical in this application. This work developed an emulation of a communication network as a component of a smart grid test-bed. The test-bed consists of a physical emulation of a power system, a number of IEDs, a Phasor Data Concentrator (PDC) and user interface for data acquisition and control connected via a local area network. Network emulation was integrated using Riverbed Modeler, a communications network emulator, utilizing the software's SITL (System-in-the-Loop) capability to interface the IEDs and physical hardware with the network emulation using real-simulation gateways. The emulation enables modeling of various networks and the analysis of operation of the communications network for WAMC applications. This paper presents a methodology of network emulation for this application and analyzes the performance of the emulation as a communications network for smart grid test-beds.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741999,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741999,,Communication networks;Computational modeling;Delays;Emulation;Phasor measurement units;Smart grids,control engineering computing;data acquisition;internetworking;local area networks;phasor measurement;power system control;smart power grids;user interfaces,IED;PDC;SITL software;communication network emulation;communication network performance;communication network security;data acquisition;intelligent electronic device;local area network;phasor data concentrator;power grid WAMC application;real-simulation gateway;riverbed modeler;smart grid test-bed;system-in-the-loop software;two-way digital communication;user interface;wide area monitoring and control,,1,,,,,17-21 July 2016,,IEEE,IEEE Conferences
Cyber-Physical Power System (CPPS) reliability assessment considering cyber attacks against monitoring functions,Jia Guo; Yifei Wang; Chuangxin Guo; Shufeng Dong; Baijian Wen,"College of Electrical Engineering, Zhejiang University, Hangzhou, China",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"In Cyber-Physical Power System (CPPS), cyber system and the possible cyber attacks may affect the behavior of physical system. This paper deals with the reliability impact of cyber attacks against monitoring functions to CPPS. Firstly, the monitoring function failure model considering possible cyber attacks is proposed. Secondly, the reliability impact of transmission line monitoring function failure is analyzed. Then, an improved reliability assessment method is presented for quantitative calculation of this impact. Finally, the proposed approach is simulated and analyzed on an benchmark system to verify its necessity and feasibility.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741899,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741899,cyber attacks;cyber-physical power system (CPPS);monitoring function;reliability assessment,Monitoring;Power system reliability;Power transmission lines;Reliability;Substations;Switches,cyber-physical systems;power system measurement;power system security;power transmission reliability,CPPS reliability assessment;cyber attacks;cyber-physical power system;reliability assessment method;transmission line monitoring function failure,,,,,,,17-21 July 2016,,IEEE,IEEE Conferences
Statistical outlier detection for diagnosis of cyber attacks in power state estimation,Y. Chakhchoukh; S. Liu; M. Sugiyama; H. Ishii,"Department of Computational Intelligence & Systems Science, Tokyo Institute of Technology, Yokohama, Japan",2016 IEEE Power and Energy Society General Meeting (PESGM),20161114,2016,,,1,5,"Detection of stealthy attacks on alternating current (AC) static state estimation through false data injection is considered in this paper. To detect the presence of such cyber attacks, we follow a statistical outlier detection approach using a recently proposed machine learning technique called density ratio estimation. The proposed method offers an improved detection especially since our technique does not require attack models when compared to other machine learning techniques implemented in the smart grid literature such as the support vector machine. The simulations are conducted on the IEEE 118-bus system where multiple time scans are merged together to enhance the cyber-security for static state estimation.",,Electronic:978-1-5090-4168-8; POD:978-1-5090-4169-5,10.1109/PESGM.2016.7741572,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741572,Cyber-security;density ratio estimation;machine learning;state estimation,Kernel;Load modeling;Pollution measurement;Power systems;State estimation;Voltage measurement,learning (artificial intelligence);power engineering computing;power system state estimation;security of data;statistical analysis,AC static state estimation;IEEE 118-bus system;alternating current static state estimation;cyber attack diagnosis;cyber-security;density ratio estimation;false data injection;machine learning;power state estimation;statistical outlier detection;stealthy attack detection,,1,,,,,17-21 July 2016,,IEEE,IEEE Conferences
